,item,source_id,class,country,analyser,timestamp,menu,title,count
33305,1260,31500,10,indonesia_east_nusa_tenggara,Osmosis_Relation_Public_Transport,2025-01-03 13:00:11+00:00,public transport,Stop position without platform nor bus stop,0
33306,1260,31500,11,indonesia_east_nusa_tenggara,Osmosis_Relation_Public_Transport,2025-01-03 13:00:11+00:00,public transport,The stops may not be in the right order,0
33307,1260,31500,12,indonesia_east_nusa_tenggara,Osmosis_Relation_Public_Transport,2025-01-03 13:00:11+00:00,public transport,The platform is not on the right side of the road,0
33308,1280,412793,1,indonesia_east_nusa_tenggara,Osmosis_Relation_Enforcement,2025-01-03 13:00:11+00:00,enforcement,Disconnected speed camera,0
33309,1290,33759,1,indonesia_east_nusa_tenggara,Osmosis_Way_Approximate,2025-01-03 13:00:11+00:00,related objects,Camp pitches outside a camp site,0
33310,1300,31463,50,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,indoor,This indoor feature should be a closed and valid polygon,0
33311,1300,31463,51,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,indoor,This indoor feature should have a level,0
33312,1300,31463,52,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,indoor,This indoor shop should probably be inside a room,0
33313,1300,31463,53,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,indoor,This indoor room should have a door,0
33314,2010,31467,2,indonesia_east_nusa_tenggara,Osmosis_Roundabout,2025-01-03 13:00:11+00:00,junction=roundabout,Roundabout without right of way,0
33315,2030,31463,20301,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,oneway,Opposite cycleway without oneway,0
33316,2030,31463,20302,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,oneway,Opposite or opposite lane in the same way of the oneway,0
33317,2030,31465,2,indonesia_east_nusa_tenggara,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,oneway,Missing oneway,0
33318,2040,31463,707,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,source,Missing source tag,0
33319,2060,31463,14,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,street numbers,Invalid tag on interpolation way,0
33320,2060,31463,15,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,street numbers,Invalid addr:interpolation or addr:inclusion value,0
33321,2060,31463,20601,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,street numbers,Misusing addr:interpolation in combination with other tags,0
33322,2060,31475,2,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,No street role,0
33323,2060,31475,3,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,street role is not a highway,0
33324,2060,31475,4,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,Roleless member,0
33325,2060,31475,6,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,Number twice in the street,0
33326,2060,31475,7,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,Many street names,0
33327,2060,31475,8,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,Many relations on one street,0
33328,2060,31475,9,indonesia_east_nusa_tenggara,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,House too far away from street,0
33329,2060,414127,16,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,Interpolation on nodes of multiple street names,0
33330,2060,414127,17,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"Interpolation on nodes of multiple ""associatedStreet"" relations",0
33331,2060,414127,100,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"Interpolation on nodes without tag ""addr:housenumber""",0
33332,2060,414127,101,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"""addr:housenumber"" in multiple interpolations",0
33333,2060,414127,102,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,Interpolation intersection,0
33334,2060,414127,103,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"Interpolation ends should have tag ""addr:housenumber""",0
33335,2060,414127,104,indonesia_east_nusa_tenggara,Osmosis_Addr_Interpolation,2025-01-03 13:00:11+00:00,street numbers,"Interpolation ends should have different tag ""addr:housenumber"" values",0
33336,2080,31463,20800,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,highway,Tag highway missing on junction,0
33337,2080,31463,20805,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,highway,footway=sidewalk without highway=footway|construction|proposed,0
33338,2080,31463,20806,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,highway,Missing tag carpool on area,0
33339,2080,31503,20804,indonesia_east_nusa_tenggara,Osmosis_Highway_Without_Ref,2025-01-03 13:00:11+00:00,highway,"Motorway without ref, nat_ref, int_ref or noref tag",0
33340,2090,31491,1,indonesia_east_nusa_tenggara,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible crossing=traffic_signals,0
33341,2090,31491,2,indonesia_east_nusa_tenggara,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible missing highway=traffic_signals nearby,0
33342,2090,31491,3,indonesia_east_nusa_tenggara,Osmosis_Highway_Traffic_Signals,2025-01-03 13:00:11+00:00,highway crossing,Possible missing traffic_signals:direction tag or crossing on traffic signals,0
33343,2120,31463,21201,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,indoor,`{{0.key}}={{0.value}}` without `{{1.key}}` or `{{2.key}}`,0
33344,2120,31463,21202,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,indoor,`{{0.key}}={{0.value}}` without `{{1.key}}`,0
33345,2130,33760,1,indonesia_east_nusa_tenggara,Osmosis_HighwayAreaAccess,2025-01-03 13:00:11+00:00,access,Inconsistent Access,0
33346,2130,33760,2,indonesia_east_nusa_tenggara,Osmosis_HighwayAreaAccess,2025-01-03 13:00:11+00:00,access,Inconsistent Access,0
33347,2140,31463,21401,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing public_transport:version tag on a public_transport route relation,0
33348,2140,31463,21405,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing from/to tag on a public_transport route relation,0
33349,2140,31463,21412,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing legacy tag on a public transport stop,0
33350,2160,31463,21600,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,railways,Missing tag gauge on rail,0
33351,3010,31465,1,indonesia_east_nusa_tenggara,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,highway roundabout,Wrong highway on roundabout,0
33352,3010,31465,3,indonesia_east_nusa_tenggara,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,highway roundabout,Roundabout shortcut,0
33353,3010,31465,4,indonesia_east_nusa_tenggara,Osmosis_Roundabout_Level,2025-01-03 13:00:11+00:00,highway roundabout,Roundabout crossing,0
33354,3020,31463,706,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,bad source tag,Illegal or incomplete source tag,0
33355,3030,31463,195456021,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,ref,0
33356,3030,31463,259473529,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo-tag,0
33357,3030,31463,301849747,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,deprecated,0
33358,3030,31463,397691480,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,deprecated,0
33359,3030,31463,737787355,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,shop,0
33360,3030,31463,917452315,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo,0
33361,3030,31463,1077081887,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,type-tag,0
33362,3030,31463,1100242374,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,ref,0
33363,3030,31463,1224396459,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo-tag,0
33364,3030,31463,1258610297,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,typo,0
33365,3030,31463,1398494170,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,name,0
33366,3030,31463,1656641540,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,value,0
33367,3030,31463,1662521253,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,tag,0
33368,3030,31463,1689758706,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,key,0
33369,3030,31463,1764595341,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,shop,0
33370,3030,31463,1995063959,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,name,0
33371,3030,31463,2006017393,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,type-tag,0
33372,3031,31463,30310,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,wikipedia,Not a Wikipedia URL,0
33373,3031,31463,30311,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,wikipedia,Wikipedia URL instead of article title,0
33374,3031,31463,30312,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,wikipedia,Missing Wikipedia language before article title,0
33375,3031,31463,30313,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,wikipedia,Use human Wikipedia page title,0
33376,3031,31463,30315,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,wikipedia,Invalid wikipedia suffix,0
33377,3031,31463,30316,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,wikipedia,Duplicate wikipedia tag as suffix and prefix,0
33378,3031,428094,1,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Incorrect value for Wikidata-Tag,0
33379,3031,428094,2,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Wikidata item does not exist,0
33380,3031,428094,5,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Characteristics of the OSM tags and linked Wikidata item do not match,0
33381,3031,428094,6,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The secondary Wikidata tag and the linked Wikidata item do not match,0
33382,3031,428094,8,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Unpermitted link to an instance of living organism on Wikidata,0
33383,3031,428094,9,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,The OSM object does not match the Wikidata item,0
33384,3031,428094,10,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,Linked Wikidata item is replaced by other item,0
33385,3031,428094,11,indonesia_east_nusa_tenggara,Wikidata,2024-12-29 14:28:58+00:00,wikipedia,"Linked Wikidata item is dissolved, abolished or demolished",0
33386,3032,31463,30320,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,Watch multiple tags,0
33387,3032,31463,30323,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,Watch multiple tags,0
33388,3032,31463,30327,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,Waterway with `level`,0
33389,3032,31463,30328,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,highway=cycleway with cycleway=track,0
33390,3032,31463,30329,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,{{0.key}}={{0.value}} with {{1.key}}={{1.value}},0
33391,3032,31463,303210,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,"Fence with {{1.key}} tag, also add {{2.key}}",0
33392,3032,31463,303211,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,suspicious tag combination,0
33393,3032,31463,303241,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,multiple tags,Discordant maxspeed and source:maxspeed or maxspeed:type,0
33394,3040,31463,30401,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,incorrect tag,{{0.key}}={{0.value}} is invalid. Should look like 12345ABC,0
33395,3040,31463,30402,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,incorrect tag,missing tag,0
33396,3040,31463,30403,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,incorrect tag,missing tag,0
33397,3040,31463,30405,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,incorrect tag,Transport mode in access value,0
33398,3050,31463,3050,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,bad tag key,Key with uncommon character,0
33399,3050,31463,30501,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,bad tag key,Key suffix with uncommon character,0
33400,3050,31463,30502,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,bad tag key,Key with uncommon character,0
33401,3060,31463,30601,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,similar values,Similar values,0
33402,3091,31463,3094,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,numeric value,Unknown unit,0
33403,3091,31463,30911,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,numeric value,Colour code should start with '#' followed by 3 or 6 digits,0
33404,3091,31463,30913,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,numeric value,Specific capacity is greater than total capacity,0
33405,3091,31463,30916,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,numeric value,Invalid value of charge,0
33406,3093,31463,30931,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,URL,The URL contains a space,0
33407,3093,31463,30933,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,URL,Invalid URL,0
33408,3093,31463,30934,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,URL,Tracking parameter in URL,0
33409,3100,438619,1,indonesia_east_nusa_tenggara,Osmosis_Polygon_Small,2025-01-03 13:00:11+00:00,small land use,Natural area very small,0
33410,3100,438619,2,indonesia_east_nusa_tenggara,Osmosis_Polygon_Small,2025-01-03 13:00:11+00:00,small land use,Landuse very small,0
33411,3100,438619,5,indonesia_east_nusa_tenggara,Osmosis_Polygon_Small,2025-01-03 13:00:11+00:00,small land use,Leisure very small,0
33412,3120,31463,31201,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,tree,Conflicting tree properties,0
33413,3160,31463,31600,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Turn lanes merge_to_* need an aside lane on good side,0
33414,3160,31463,31601,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Bad lanes value,0
33415,3160,31463,31603,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Conflict between usage of *:lanes or *:lanes:(forward|backward|both_ways),0
33416,3160,31463,31605,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Invalid usage of *:lanes:(backward|both_ways) on oneway highway,0
33417,3160,31463,31606,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Unknown turn lanes value,0
33418,3160,31463,31607,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Bad turn lanes order,0
33419,3160,31463,31608,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""","Conflict between lanes number of same suffix ("""", forward, backward or both_ways)",0
33420,3160,31463,31609,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""","Bad access lanes value, should not be an integer but a restriction",0
33421,3160,31463,316010,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""","Pipe characters should not be used in destination tag, only in destination:lanes",0
33422,3160,31463,316011,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Merge lane and other turn lane in a single lane,0
33423,3160,31463,316012,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Indicated turn lane together with `none`,0
33424,3160,31463,316013,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Unknown change lanes value,0
33425,3160,31463,316014,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Lane changing value only_* need an aside lane on the good side,0
33426,3160,31463,316020,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Uncommon value of {{0.key}},0
33427,3160,31501,1,indonesia_east_nusa_tenggara,Osmosis_Highway_Turn_Lanes,2025-01-03 13:00:11+00:00,"incorrect ""lanes""",Bad lanes number or `turn:lanes` before and after this node,0
33428,3161,31463,31611,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:lane:[side],0
33429,3161,31463,31614,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Too many parking:lane:[side],0
33430,3161,31463,31615,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:lane:[side] value,0
33431,3161,31463,31616,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,parking:condition:[side] without parking:lane:[side] value,0
33432,3161,31463,31617,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,parking:condition:[side] not applicable,0
33433,3161,31463,31618,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,parking:condition:[side] should be mapped on separately mapped parking area,0
33434,3161,31463,31619,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:condition:[side] value,0
33435,3161,31463,31621,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:[side],0
33436,3161,31463,31622,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,parking:[side]:* without parking:[side] value,0
33437,3161,31463,31623,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Duplicated values,0
33438,3161,31463,31624,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad value for parking:[side]=*,0
33439,3161,31463,31625,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,parking:[side]:* not applicable,0
33440,3161,31463,31626,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Property of parking should be mapped on separately mapped parking area,0
33441,3161,31463,31627,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:[side]:orientation value,0
33442,3161,31463,31628,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:[side]:restriction value,0
33443,3161,31463,31629,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,parking lane,Bad parking:[side]:direction value,0
33444,3161,31497,3,indonesia_east_nusa_tenggara,Osmosis_Parking_highway,2025-01-03 13:00:11+00:00,parking lane,Inconsistent access of parking,0
33445,3170,31463,31700,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,relation role,Inadequate role,0
33446,3180,31463,31801,indonesia_east_nusa_tenggara,Sax,2025-01-03 13:00:11+00:00,relation type=restriction,"Useless non u-turn restriction, it's forbidden by local law",0
33447,3180,31492,1,indonesia_east_nusa_tenggara,Osmosis_Relation_Restriction,2025-01-03 13:00:11+00:00,relation type=restriction,"Restriction relation, wrong number of members",0
33448,3180,31492,2,indonesia_east_nusa_tenggara,Osmosis_Relation_Restriction,2025-01-03 13:00:11+00:00,relation type=restriction,"Restriction relation, bad member type",0
33449,3180,31492,3,indonesia_east_nusa_tenggara,Osmosis_Relation_Restriction,2025-01-03 13:00:11+00:00,relation type=restriction,Unconnected restriction relation ways,0
33450,3180,31492,4,indonesia_east_nusa_tenggara,Osmosis_Relation_Restriction,2025-01-03 13:00:11+00:00,relation type=restriction,"Restriction relation, bad oneway direction on ""from"" or ""to"" member",0
33451,3180,31492,5,indonesia_east_nusa_tenggara,Osmosis_Relation_Restriction,2025-01-03 13:00:11+00:00,relation type=restriction,Restriction doesn't match topology,0
33452,9002,31508,9002001,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,deprecated,deprecated tagging,1084
33453,1070,31516,1,indonesia_gorontalo,Osmosis_Highway_VS_Building,2025-01-03 13:00:11+00:00,objects overlap,Highway intersecting building,1077
33454,2020,31508,804,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,elevation,Missing altitude,589
33455,0,31514,2,indonesia_gorontalo,Osmosis_Building_Overlaps,2025-01-03 13:00:11+00:00,overlapping building,Large building intersection,445
33456,0,31514,1,indonesia_gorontalo,Osmosis_Building_Overlaps,2025-01-03 13:00:11+00:00,overlapping building,Building intersection,267
33457,9010,31508,9010003,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,unnecessary,descriptive name,173
33458,1140,31525,2,indonesia_gorontalo,Osmosis_Useless,2025-01-03 13:00:11+00:00,missing tag or role,Missing tag or role on way,143
33459,5010,31508,803,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,orthograph,Name with uppercase,138
33460,9001,31508,9001001,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,combinations,missing tag,87
33461,1070,31516,4,indonesia_gorontalo,Osmosis_Highway_VS_Building,2025-01-03 13:00:11+00:00,objects overlap,Highway intersecting small water piece,85
33462,1230,31540,5,indonesia_gorontalo,Osmosis_Duplicated_Geotag,2025-01-03 13:00:11+00:00,duplicate geometry,Duplicated node without tag,68
33463,1210,32840,4,indonesia_gorontalo,Osmosis_Highway_Floating_Islands,2025-01-03 13:00:11+00:00,not-connected highway/cycleway,Small highway group apart from the main network or with insufficient access upstream,64
33464,3130,31508,31301,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,brand in name,"This name is very common, is this store part of the brand network?",57
33465,1190,33763,20,indonesia_gorontalo,Osmosis_Way_Approximate,2025-01-03 13:00:11+00:00,approximate way,Approximate geometry of waterway,56
33466,1220,31539,2,indonesia_gorontalo,Osmosis_Waterway,2025-01-03 13:00:11+00:00,waterway,Unconnected river or wrong way flow,43
33467,3030,31508,467520078,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,tagwatch cleaner,value,42
33468,1270,31547,1,indonesia_gorontalo,Osmosis_Highway_Almost_Junction,2025-01-03 13:00:11+00:00,almost junction,"Almost junction, join or use noexit tag",35
33469,5060,31508,50603,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,local language,Language name without default name,34
33470,9001,31508,9001002,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,combinations,suspicious tag combination,28
33471,5030,31508,705,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,two names,The name tag contains two names,24
33472,1070,31516,5,indonesia_gorontalo,Osmosis_Highway_VS_Building,2025-01-03 13:00:11+00:00,objects overlap,Highway intersecting large water piece,21
33473,2110,31508,21101,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,missing object kind,Untagged named object,20
33474,2060,31520,19,indonesia_gorontalo,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,"Tag ""addr:street"" not matching a street name around",19
33475,0,31514,4,indonesia_gorontalo,Osmosis_Building_Overlaps,2025-01-03 13:00:11+00:00,overlapping building,Gap between buildings,19
33476,1310,438620,1,indonesia_gorontalo,Osmosis_Building_In_Polygon,2025-01-03 13:00:11+00:00,building landuse,Building on agricultural land,14
33477,2060,31508,10,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,street numbers,Invalid addr:housenumber value,12
33478,3040,31508,3040,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,incorrect tag,Bad tag value,12
33479,2060,31520,1,indonesia_gorontalo,Osmosis_Relation_AssociatedStreet,2025-01-03 13:00:11+00:00,street numbers,"addr:housenumber or addr:housename without addr:street, addr:district, addr:neighbourhood, addr:quarter, addr:suburb, addr:place or addr:hamlet must be in a associatedStreet relation",11
33480,7040,31518,2,indonesia_gorontalo,Osmosis_Powerline,2025-01-03 13:00:11+00:00,power lines,Unfinished power major line,9
33481,4020,31508,101,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,on junction=roundabout,Unneeded tag on junction=roundabout,9
33482,1220,31539,3,indonesia_gorontalo,Osmosis_Waterway,2025-01-03 13:00:11+00:00,waterway,Unconnected stream or wrong way flow,9
33483,3130,31508,31302,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,brand in name,Operator can be completed with operator:wikidata,8
33484,5010,31508,903,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,orthograph,Too many spaces,7
33485,1090,33762,1,indonesia_gorontalo,Osmosis_Highway_CulDeSac_Level,2025-01-03 13:00:11+00:00,sudden highway type change,Sudden highway type change (level 1),6
33486,9003,31508,9003003,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,geometry,{{0.key}}={{0.value}} on a node. Should be drawn as an area.,6
33487,4061,31508,40610,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,fixme review,Object needs review,5
33488,1170,31508,11704,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,multipolygon,This multipolygon is a simple polygon,5
33489,1250,31543,2,indonesia_gorontalo,Osmosis_Highway_Bad_Intersection,2025-01-03 13:00:11+00:00,objects intersection,Intersection of unrelated highway and waterway objects,5
33490,9000,31508,9000004,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,addresses,{{0.key}} without number,5
33491,2140,31508,21403,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,public_transport route,Missing operator tag on a public_transport relation,4
33492,1190,33763,30,indonesia_gorontalo,Osmosis_Way_Approximate,2025-01-03 13:00:11+00:00,approximate way,Approximate geometry of highway,4
33493,3210,31541,2,indonesia_gorontalo,Osmosis_Highway_Noexit,2025-01-03 13:00:11+00:00,noexit,Noexit on way with multiple exits,4
33494,4070,31508,4070,indonesia_gorontalo,Sax,2025-01-03 13:00:11+00:00,construction,Finished construction,4
